date,temperature,rainfall,humidity
2018-04-06,23.36,0.18,71.2
2018-04-07,23.29,0.25,73.0
2018-04-08,21.71,0.43,78.6
2018-04-09,24.53,0.28,68.9
2018-04-10,24.56,1.68,68.3
2018-04-11,25.75,0.82,74.3
2018-04-12,25.0,1.16,80.4
2018-04-13,24.83,0.07,73.9
2018-04-14,26.93,2.96,72.9
2018-04-15,23.33,0.28,74.1
2018-04-16,26.23,0.67,73.7
2018-04-17,23.05,0.11,70.8
2018-04-18,24.43,0.22,78.6
2018-04-19,23.99,1.64,75.0
2018-04-20,27.11,1.77,71.2
2018-04-21,25.97,1.69,74.0
2018-04-22,26.17,1.2,71.9
2018-04-23,24.65,4.57,66.3
2018-04-24,25.99,1.06,84.2
2018-04-25,25.41,0.9,73.9
2018-04-26,27.26,0.43,68.1
2018-04-27,25.31,0.16,67.2
2018-04-28,28.91,1.19,65.4
2018-04-29,24.52,0.57,69.0
2018-04-30,25.94,1.11,66.6
2018-05-01,29.78,0.35,71.3
2018-05-02,26.73,2.73,80.5
2018-05-03,25.52,12.15,68.6
2018-05-04,27.93,0.58,88.3
2018-05-05,27.0,2.77,75.1
2018-05-06,26.56,3.1,82.6
2018-05-07,26.28,8.31,65.0
2018-05-08,32.18,0.63,67.8
2018-05-09,27.75,2.12,67.9
2018-05-10,25.34,0.39,70.6
2018-05-11,30.57,1.47,74.2
2018-05-12,29.35,1.83,63.0
2018-05-13,27.38,2.03,74.7
2018-05-14,27.22,0.35,66.7
2018-05-15,29.72,2.83,79.1
2018-05-16,28.44,0.82,71.6
2018-05-17,26.01,0.37,75.9
2018-05-18,31.66,1.17,67.2
2018-05-19,28.42,2.99,72.0
2018-05-20,31.4,5.12,66.7
2018-05-21,31.15,2.07,71.9
2018-05-22,27.81,0.01,69.8
2018-05-23,30.94,0.22,76.1
2018-05-24,28.49,0.12,72.9
2018-05-25,26.74,0.16,70.3
2018-05-26,28.98,0.72,68.7
2018-05-27,30.28,0.62,67.9
2018-05-28,29.06,0.18,59.8
2018-05-29,29.36,3.21,61.4
2018-05-30,31.6,1.43,62.3
2018-05-31,30.1,2.39,74.9
2018-06-01,28.74,2.79,63.7
2018-06-02,31.12,3.17,63.9
2018-06-03,30.41,2.29,69.0
2018-06-04,26.39,3.46,61.1
2018-06-05,30.86,5.66,72.5
2018-06-06,30.86,4.08,52.4
2018-06-07,30.35,10.92,71.1
2018-06-08,31.7,13.82,74.0
2018-06-09,29.39,3.81,66.2
2018-06-10,30.95,1.64,60.7
2018-06-11,28.13,17.42,68.7
2018-06-12,31.13,7.97,60.0
2018-06-13,33.48,6.13,74.0
2018-06-14,29.09,8.21,66.0
2018-06-15,29.47,0.47,58.4
2018-06-16,29.57,0.42,66.8
2018-06-17,30.85,1.0,57.3
2018-06-18,29.08,0.96,58.2
2018-06-19,31.33,3.28,65.8
2018-06-20,31.98,1.03,58.2
2018-06-21,31.53,11.57,62.0
2018-06-22,28.09,5.18,64.1
2018-06-23,32.24,2.76,57.5
2018-06-24,32.16,0.43,57.9
2018-06-25,32.01,5.36,69.0
2018-06-26,31.32,0.74,63.5
2018-06-27,31.1,8.16,59.8
2018-06-28,32.31,9.74,59.2
2018-06-29,33.64,4.71,53.4
2018-06-30,29.32,0.97,61.5
2018-07-01,32.36,9.27,59.4
2018-07-02,30.6,2.21,63.2
2018-07-03,30.52,1.51,47.8
2018-07-04,28.39,3.82,57.1
2018-07-05,30.25,15.36,57.4
2018-07-06,29.16,2.12,59.3
2018-07-07,29.94,14.16,58.5
2018-07-08,28.96,0.33,59.7
2018-07-09,29.91,0.52,55.8
2018-07-10,29.94,7.2,50.3
2018-07-11,30.66,1.27,49.0
2018-07-12,28.06,2.28,55.7
2018-07-13,28.28,0.88,70.8
2018-07-14,30.95,2.42,58.5
2018-07-15,29.17,1.97,68.0
2018-07-16,31.93,8.0,58.5
2018-07-17,30.61,7.26,49.5
2018-07-18,31.14,18.6,53.9
2018-07-19,32.29,7.73,67.0
2018-07-20,29.66,7.12,58.0
2018-07-21,29.2,7.11,57.6
2018-07-22,31.32,12.87,50.2
2018-07-23,30.71,2.11,53.4
2018-07-24,29.61,2.14,47.8
2018-07-25,31.91,8.11,50.8
2018-07-26,29.44,1.56,53.5
2018-07-27,29.74,14.58,49.4
2018-07-28,29.65,4.59,57.0
2018-07-29,28.15,2.14,49.1
2018-07-30,29.59,8.98,53.4
2018-07-31,31.49,2.25,56.5
2018-08-01,29.99,19.83,61.8
2018-08-02,29.29,24.44,53.0
2018-08-03,28.92,6.59,45.8
2018-08-04,29.57,0.72,50.7
2018-08-05,30.11,1.83,60.4
2018-08-06,29.82,4.35,55.1
2018-08-07,28.31,11.44,51.1
2018-08-08,29.21,1.23,52.8
2018-08-09,29.35,0.66,51.2
2018-08-10,27.02,0.46,43.2
2018-08-11,28.69,4.24,50.4
2018-08-12,25.1,12.96,45.8
2018-08-13,28.96,0.26,46.3
2018-08-14,29.13,1.43,47.5
2018-08-15,29.16,7.09,38.3
2018-08-16,27.34,10.49,47.7
2018-08-17,28.29,9.88,40.0
2018-08-18,29.85,9.22,52.4
2018-08-19,29.73,0.83,37.8
2018-08-20,27.46,3.04,39.2
2018-08-21,27.6,25.1,38.3
2018-08-22,28.94,27.0,49.2
2018-08-23,24.91,5.53,47.4
2018-08-24,26.56,7.41,55.9
2018-08-25,28.93,18.13,49.3
2018-08-26,28.27,3.59,38.3
2018-08-27,27.24,0.88,42.7
2018-08-28,24.31,6.63,47.8
2018-08-29,26.37,19.33,48.3
2018-08-30,25.44,7.17,37.6
2018-08-31,26.7,9.76,51.0
2018-09-01,24.86,3.3,42.0
2018-09-02,24.41,0.61,42.0
2018-09-03,22.73,1.11,51.5
2018-09-04,27.53,24.33,46.1
2018-09-05,24.97,4.08,47.6
2018-09-06,25.67,0.07,48.5
2018-09-07,25.31,18.66,38.0
2018-09-08,23.58,4.13,46.9
2018-09-09,23.16,128.75,55.2
2018-09-10,23.41,4.77,44.5
2018-09-11,23.7,0.64,47.4
2018-09-12,25.2,5.74,58.1
2018-09-13,23.32,35.71,53.1
2018-09-14,27.0,0.21,43.1
2018-09-15,25.78,11.06,47.7
2018-09-16,25.32,1.61,49.0
2018-09-17,23.79,3.0,56.0
2018-09-18,26.11,2.8,40.6
2018-09-19,23.37,13.74,60.4
2018-09-20,23.52,4.21,46.5
2018-09-21,23.68,3.56,43.5
2018-09-22,24.34,10.22,48.1
2018-09-23,24.11,0.3,43.2
2018-09-24,22.3,0.54,43.3
2018-09-25,22.08,0.13,42.2
2018-09-26,23.7,6.99,42.3
2018-09-27,23.67,4.47,36.6
2018-09-28,21.87,12.53,36.8
2018-09-29,19.94,4.14,41.0
2018-09-30,21.88,1.5,46.4
2018-10-01,22.99,2.45,41.4
2018-10-02,24.62,0.52,55.7
2018-10-03,19.98,4.12,48.3
2018-10-04,21.0,0.43,41.8
2018-10-05,20.92,0.28,54.2
2018-10-06,23.4,1.02,44.2
2018-10-07,21.18,0.08,44.2
2018-10-08,19.74,0.06,48.5
2018-10-09,21.8,1.03,45.0
2018-10-10,20.22,0.36,45.9
2018-10-11,18.86,0.01,48.9
2018-10-12,19.23,0.53,39.9
2018-10-13,23.03,0.97,45.1
2018-10-14,20.88,0.75,41.0
2018-10-15,20.33,86.73,47.6
2018-10-16,19.67,1.3,38.8
2018-10-17,20.35,1.86,53.9
2018-10-18,20.2,1.69,43.1
2018-10-19,20.1,0.75,44.5
2018-10-20,19.7,0.22,45.7
2018-10-21,20.71,1.04,41.6
2018-10-22,19.32,3.32,47.7
2018-10-23,17.69,0.95,52.2
2018-10-24,18.12,0.33,45.1
2018-10-25,15.95,0.15,44.7
2018-10-26,21.84,4.32,50.2
2018-10-27,19.97,2.04,50.0
2018-10-28,17.31,0.56,47.9
2018-10-29,18.02,0.53,53.5
2018-10-30,17.37,3.38,49.6
2018-10-31,20.53,0.29,56.5
2018-11-01,15.97,1.15,46.3
2018-11-02,18.16,1.88,42.3
2018-11-03,17.72,0.76,55.1
2018-11-04,19.01,0.06,39.5
2018-11-05,17.51,0.39,44.2
2018-11-06,14.92,3.48,43.7
2018-11-07,17.08,1.11,49.1
2018-11-08,15.9,2.53,48.6
2018-11-09,17.37,1.22,55.2
2018-11-10,19.31,4.31,49.7
2018-11-11,14.45,3.6,46.6
2018-11-12,15.76,0.99,48.3
2018-11-13,16.04,0.57,45.2
2018-11-14,16.21,1.38,53.4
2018-11-15,17.8,1.69,57.7
2018-11-16,16.34,1.03,51.5
2018-11-17,17.14,2.59,50.6
2018-11-18,15.49,0.3,53.2
2018-11-19,16.69,0.61,48.8
2018-11-20,17.43,1.74,50.6
2018-11-21,15.09,0.42,50.7
2018-11-22,17.28,0.87,55.2
2018-11-23,16.11,4.98,50.0
2018-11-24,17.53,1.47,41.6
2018-11-25,15.59,4.47,46.7
2018-11-26,16.39,1.92,64.1
2018-11-27,15.69,1.93,52.0
2018-11-28,15.54,1.34,55.6
2018-11-29,16.01,0.23,52.9
2018-11-30,16.37,1.1,53.1
2018-12-01,13.63,0.44,48.2
2018-12-02,17.6,9.94,62.5
2018-12-03,12.61,0.47,50.5
2018-12-04,14.32,0.39,50.6
2018-12-05,15.15,1.47,56.6
2018-12-06,15.87,1.07,60.8
2018-12-07,17.57,0.03,53.8
2018-12-08,12.37,0.21,46.1
2018-12-09,14.36,2.5,46.5
2018-12-10,11.89,0.99,63.6
2018-12-11,15.09,0.24,56.5
2018-12-12,15.42,0.94,63.1
2018-12-13,17.36,0.44,57.8
2018-12-14,15.13,0.38,52.7
2018-12-15,16.49,4.75,59.1
2018-12-16,15.77,0.67,58.8
2018-12-17,14.22,0.07,60.2
2018-12-18,12.74,5.28,58.4
2018-12-19,15.25,2.38,55.8
2018-12-20,12.58,0.44,64.2
2018-12-21,16.75,0.79,58.4
2018-12-22,14.56,2.97,60.1
2018-12-23,16.58,0.66,54.3
2018-12-24,14.06,1.26,54.1
2018-12-25,15.18,1.15,55.7
2018-12-26,15.09,0.77,54.6
2018-12-27,14.71,1.53,49.5
2018-12-28,14.14,0.96,57.4
2018-12-29,15.38,0.03,68.4
2018-12-30,13.41,2.53,58.9
2018-12-31,13.0,0.18,55.0
2019-01-01,16.69,0.94,65.1
2019-01-02,15.93,1.3,61.2
2019-01-03,14.96,1.83,60.2
2019-01-04,17.37,0.79,56.3
2019-01-05,14.5,2.0,62.6
2019-01-06,16.91,0.21,63.0
2019-01-07,15.21,1.59,64.6
2019-01-08,13.44,2.63,63.7
2019-01-09,17.78,3.3,62.9
2019-01-10,16.53,1.3,63.8
2019-01-11,14.9,0.56,63.5
2019-01-12,16.21,0.27,57.0
2019-01-13,14.56,0.64,74.4
2019-01-14,16.45,1.16,67.8
2019-01-15,11.66,0.33,65.8
2019-01-16,13.77,4.57,64.1
2019-01-17,16.82,3.41,64.7
2019-01-18,15.03,0.05,67.2
2019-01-19,15.77,1.24,73.0
2019-01-20,13.49,2.34,62.8
2019-01-21,18.34,0.42,67.9
2019-01-22,17.42,1.11,58.6
2019-01-23,15.39,0.78,71.0
2019-01-24,15.15,0.33,68.9
2019-01-25,17.37,1.43,66.9
2019-01-26,18.87,7.6,56.8
2019-01-27,17.4,0.68,65.0
2019-01-28,19.3,1.21,63.4
2019-01-29,14.73,0.6,63.7
2019-01-30,14.96,3.14,59.2
2019-01-31,14.49,3.0,66.9
2019-02-01,17.01,0.3,78.0
2019-02-02,16.7,3.45,72.7
2019-02-03,16.29,0.25,69.6
2019-02-04,17.82,0.15,72.3
2019-02-05,18.54,1.59,80.7
2019-02-06,14.5,0.73,64.9
2019-02-07,15.98,1.13,66.2
2019-02-08,18.2,1.59,67.9
2019-02-09,16.36,0.08,63.4
2019-02-10,15.97,0.52,72.3
2019-02-11,18.79,0.93,69.3
2019-02-12,15.43,0.47,74.2
2019-02-13,17.01,0.08,75.4
2019-02-14,18.06,0.14,78.0
2019-02-15,16.81,2.43,75.2
2019-02-16,18.96,3.64,69.8
2019-02-17,17.04,0.25,69.3
2019-02-18,20.11,0.43,67.1
2019-02-19,17.92,1.58,72.4
2019-02-20,19.23,4.63,74.1
2019-02-21,19.46,0.53,65.0
2019-02-22,17.51,2.9,78.4
2019-02-23,15.49,1.06,72.9
2019-02-24,19.23,4.7,71.0
2019-02-25,18.91,0.22,67.9
2019-02-26,19.76,5.46,80.2
2019-02-27,18.71,0.87,75.8
2019-02-28,18.52,4.58,77.7
2019-03-01,22.3,0.92,73.0
2019-03-02,17.21,1.13,81.7
2019-03-03,20.64,2.45,77.8
2019-03-04,18.81,1.92,80.4
2019-03-05,19.29,1.45,79.7
2019-03-06,19.45,0.81,70.9
2019-03-07,18.85,2.36,75.1
2019-03-08,21.04,4.44,80.9
2019-03-09,22.4,0.01,76.7
2019-03-10,21.15,1.33,69.4
2019-03-11,20.73,3.01,74.9
2019-03-12,19.23,1.59,78.6
2019-03-13,21.62,2.42,67.3
2019-03-14,24.21,3.38,69.8
2019-03-15,20.54,2.09,67.6
2019-03-16,20.68,1.89,77.1
2019-03-17,20.54,5.02,82.6
2019-03-18,20.78,2.99,64.7
2019-03-19,17.54,2.53,75.9
2019-03-20,22.4,0.14,71.7
2019-03-21,20.66,0.41,83.5
2019-03-22,19.65,1.22,76.0
2019-03-23,23.33,1.85,79.2
2019-03-24,20.72,0.54,81.9
2019-03-25,21.97,0.15,75.9
2019-03-26,24.81,0.56,66.0
2019-03-27,20.64,2.21,74.4
2019-03-28,20.59,3.15,76.1
2019-03-29,23.43,3.66,69.1
2019-03-30,24.89,0.71,65.5
2019-03-31,20.94,0.7,68.1
2019-04-01,24.05,0.78,81.6
2019-04-02,24.45,0.71,69.1
2019-04-03,20.63,1.65,88.9
2019-04-04,25.05,0.67,82.0
2019-04-05,25.3,0.03,79.4
2019-04-06,23.66,0.87,67.1
2019-04-07,26.14,0.38,81.8
2019-04-08,26.1,0.04,72.2
2019-04-09,24.69,0.95,65.5
2019-04-10,23.99,0.35,75.9
2019-04-11,23.34,0.9,76.8
2019-04-12,24.87,0.49,70.5
2019-04-13,25.92,1.39,71.4
2019-04-14,24.71,7.05,73.4
2019-04-15,22.03,1.19,73.2
2019-04-16,27.36,1.56,77.9
2019-04-17,25.87,3.78,72.7
2019-04-18,25.15,0.7,82.2
2019-04-19,27.13,0.27,75.4
2019-04-20,28.26,0.5,65.5
2019-04-21,21.89,0.77,79.4
2019-04-22,26.87,1.55,69.3
2019-04-23,24.2,0.01,79.1
2019-04-24,27.22,2.88,75.0
2019-04-25,26.78,0.12,69.1
2019-04-26,27.66,3.46,71.0
2019-04-27,26.08,4.48,75.2
2019-04-28,24.14,6.92,74.2
2019-04-29,26.39,2.49,77.5
2019-04-30,27.79,0.23,74.7
2019-05-01,28.82,1.84,72.4
2019-05-02,25.65,0.34,72.8
2019-05-03,29.06,3.41,71.2
2019-05-04,26.66,0.57,74.6
2019-05-05,28.28,0.59,73.9
2019-05-06,27.08,3.75,72.9
2019-05-07,28.23,0.02,83.0
2019-05-08,29.4,0.32,73.2
2019-05-09,26.32,0.82,77.3
2019-05-10,27.24,1.81,67.7
2019-05-11,28.64,1.56,70.8
2019-05-12,32.06,1.66,59.9
2019-05-13,27.26,3.18,70.8
2019-05-14,31.71,0.19,67.1
2019-05-15,31.75,1.11,66.5
2019-05-16,28.69,1.94,70.9
2019-05-17,28.48,1.52,67.6
2019-05-18,27.97,0.89,61.7
2019-05-19,29.0,0.03,68.2
2019-05-20,27.07,0.09,86.8
2019-05-21,29.15,0.19,70.9
2019-05-22,31.59,0.63,70.0
2019-05-23,28.51,0.19,62.7
2019-05-24,29.14,0.83,62.0
2019-05-25,27.02,0.3,63.3
2019-05-26,30.21,2.27,69.1
2019-05-27,30.11,3.08,61.4
2019-05-28,29.88,0.74,74.4
2019-05-29,29.52,1.07,61.3
2019-05-30,29.47,4.6,70.9
2019-05-31,30.73,1.15,67.9
2019-06-01,29.99,31.88,73.9
2019-06-02,30.56,0.92,60.7
2019-06-03,30.47,11.89,81.2
2019-06-04,31.89,4.13,66.6
2019-06-05,31.27,0.14,71.4
2019-06-06,30.59,21.5,67.1
2019-06-07,32.62,20.12,59.6
2019-06-08,31.02,2.9,60.9
2019-06-09,32.39,18.49,64.6
2019-06-10,31.38,0.91,60.3
2019-06-11,27.75,6.84,64.7
2019-06-12,32.5,1.28,68.1
2019-06-13,30.78,1.7,69.9
2019-06-14,30.53,9.07,71.6
2019-06-15,31.06,2.84,62.7
2019-06-16,30.15,0.04,60.6
2019-06-17,31.03,3.21,53.8
2019-06-18,29.82,1.55,50.4
2019-06-19,32.64,6.9,61.4
2019-06-20,30.57,1.3,67.9
2019-06-21,30.18,11.08,62.0
2019-06-22,29.38,1.86,63.2
2019-06-23,31.18,3.0,55.8
2019-06-24,31.07,2.12,58.4
2019-06-25,31.37,6.2,66.2
2019-06-26,29.25,0.64,62.3
2019-06-27,28.39,3.9,57.5
2019-06-28,31.73,2.44,63.0
2019-06-29,33.01,12.93,60.0
2019-06-30,29.24,0.46,64.5
2019-07-01,33.16,10.62,61.3
2019-07-02,31.19,1.1,56.9
2019-07-03,30.73,0.56,57.2
2019-07-04,30.13,1.36,51.2
2019-07-05,28.63,0.65,49.7
2019-07-06,32.17,4.42,55.3
2019-07-07,29.5,26.65,64.1
2019-07-08,29.47,0.21,59.2
2019-07-09,32.1,3.71,55.3
2019-07-10,27.76,2.93,59.8
2019-07-11,28.26,2.49,61.9
2019-07-12,30.49,2.42,53.0
2019-07-13,30.92,13.52,52.8
2019-07-14,31.16,0.11,71.5
2019-07-15,29.94,8.95,50.8
2019-07-16,34.15,1.75,52.3
2019-07-17,29.96,2.9,53.0
2019-07-18,29.91,3.27,49.6
2019-07-19,29.01,2.18,44.7
2019-07-20,30.34,0.59,54.5
2019-07-21,31.02,0.73,50.7
2019-07-22,31.84,2.12,55.8
2019-07-23,27.75,10.35,49.2
2019-07-24,29.55,0.87,59.5
2019-07-25,30.52,8.14,52.7
2019-07-26,30.67,2.05,48.5
2019-07-27,29.73,12.9,49.1
2019-07-28,30.46,3.36,51.0
2019-07-29,28.36,1.13,58.9
2019-07-30,31.84,25.55,48.9
2019-07-31,30.92,1.17,43.6
2019-08-01,27.33,5.03,60.1
2019-08-02,27.66,5.05,42.2
2019-08-03,27.62,2.8,62.7
2019-08-04,30.12,18.16,41.6
2019-08-05,27.09,11.14,48.6
2019-08-06,28.44,10.63,48.2
2019-08-07,29.52,21.93,54.6
2019-08-08,28.65,3.67,53.5
2019-08-09,29.05,0.61,59.5
2019-08-10,26.97,8.7,42.0
2019-08-11,29.36,2.88,40.8
2019-08-12,27.45,1.27,54.5
2019-08-13,27.78,3.96,60.4
2019-08-14,28.53,15.6,55.0
2019-08-15,28.22,1.13,52.4
2019-08-16,28.0,11.33,54.5
2019-08-17,26.73,3.25,41.6
2019-08-18,27.3,0.88,47.1
2019-08-19,27.64,11.32,48.2
2019-08-20,25.47,20.96,47.4
2019-08-21,26.72,2.07,50.4
2019-08-22,27.89,2.17,47.5
2019-08-23,25.27,2.97,45.2
2019-08-24,28.81,10.1,41.6
2019-08-25,28.86,0.06,46.5
2019-08-26,24.97,1.52,40.6
2019-08-27,28.76,7.34,46.5
2019-08-28,26.38,3.12,48.4
2019-08-29,27.11,2.41,43.4
2019-08-30,25.61,12.35,50.3
2019-08-31,27.62,14.96,51.6
2019-09-01,26.72,17.74,43.8
2019-09-02,24.76,1.91,44.3
2019-09-03,24.11,14.62,49.8
2019-09-04,23.54,8.01,41.0
2019-09-05,25.88,1.0,40.4
2019-09-06,26.33,5.65,44.1
2019-09-07,26.31,0.16,45.7
2019-09-08,25.03,7.39,42.9
2019-09-09,23.34,7.94,48.5
2019-09-10,23.92,9.35,38.7
2019-09-11,26.54,1.14,47.7
2019-09-12,23.95,5.94,42.7
2019-09-13,24.76,1.18,53.3
2019-09-14,22.8,17.59,49.9
2019-09-15,24.78,6.74,45.9
2019-09-16,23.45,0.6,45.0
2019-09-17,25.57,1.24,42.6
2019-09-18,25.03,6.53,31.8
2019-09-19,22.99,3.89,45.7
2019-09-20,23.4,8.0,50.8
2019-09-21,22.63,1.98,40.3
2019-09-22,21.19,6.44,40.9
2019-09-23,21.89,1.17,45.5
2019-09-24,23.34,4.71,38.7
2019-09-25,23.39,18.99,41.3
2019-09-26,22.99,5.94,42.8
2019-09-27,22.18,0.31,45.6
2019-09-28,23.89,26.93,55.3
2019-09-29,22.45,1.02,44.8
2019-09-30,23.27,7.6,46.9
2019-10-01,19.42,1.14,44.7
2019-10-02,16.06,0.52,46.6
2019-10-03,22.23,0.29,45.9
2019-10-04,19.53,0.29,50.0
2019-10-05,21.22,2.93,53.6
2019-10-06,20.95,3.09,44.5
2019-10-07,23.64,0.94,43.5
2019-10-08,21.73,0.16,57.2
2019-10-09,21.24,3.23,53.9
2019-10-10,22.12,1.0,47.2
2019-10-11,21.28,0.87,51.8
2019-10-12,19.91,0.78,53.7
2019-10-13,22.07,0.68,44.6
2019-10-14,18.67,1.12,50.6
2019-10-15,20.69,1.39,46.7
2019-10-16,17.75,0.94,47.0
2019-10-17,20.25,3.4,50.1
2019-10-18,20.1,0.57,54.9
2019-10-19,22.2,1.3,49.0
2019-10-20,17.21,0.53,51.0
2019-10-21,18.53,2.1,51.1
2019-10-22,20.55,0.16,53.2
2019-10-23,19.69,0.31,49.7
2019-10-24,19.34,2.42,48.1
2019-10-25,17.51,0.3,45.3
2019-10-26,17.94,1.47,50.5
2019-10-27,20.57,5.27,45.4
2019-10-28,18.51,1.11,47.9
2019-10-29,19.04,0.31,42.5
2019-10-30,18.18,0.58,58.3
2019-10-31,16.47,2.6,42.4
2019-11-01,19.53,0.65,50.9
2019-11-02,18.77,1.93,44.3
2019-11-03,21.37,2.25,41.5
2019-11-04,16.28,1.04,50.9
2019-11-05,18.93,2.29,56.2
2019-11-06,15.62,0.57,45.0
2019-11-07,17.72,1.09,52.0
2019-11-08,18.85,1.74,58.2
2019-11-09,14.18,0.28,60.9
2019-11-10,16.88,0.48,48.2
2019-11-11,16.24,1.58,49.6
2019-11-12,15.94,1.6,50.6
2019-11-13,17.48,1.02,53.8
2019-11-14,18.49,2.38,49.5
2019-11-15,16.52,0.99,53.9
2019-11-16,16.94,3.2,50.5
2019-11-17,16.71,2.0,47.2
2019-11-18,16.46,0.57,53.5
2019-11-19,14.74,0.75,48.6
2019-11-20,17.96,1.65,46.7
2019-11-21,16.66,3.37,51.9
2019-11-22,16.73,0.3,48.0
2019-11-23,14.85,1.08,50.5
2019-11-24,15.3,0.19,57.4
2019-11-25,15.66,0.49,49.7
2019-11-26,13.55,1.74,46.9
2019-11-27,13.25,0.12,56.1
2019-11-28,14.82,1.63,58.9
2019-11-29,16.44,3.47,51.4
2019-11-30,14.62,5.23,60.6
2019-12-01,14.01,0.37,56.9
2019-12-02,14.26,2.07,61.5
2019-12-03,14.74,3.91,49.8
2019-12-04,14.84,0.14,45.8
2019-12-05,18.57,0.8,57.6
2019-12-06,16.86,3.78,55.2
2019-12-07,16.77,0.34,56.6
2019-12-08,16.94,4.07,57.8
2019-12-09,13.65,1.12,63.7
2019-12-10,13.28,0.16,52.9
2019-12-11,13.41,0.9,64.9
2019-12-12,17.04,0.59,54.1
2019-12-13,14.19,0.5,59.4
2019-12-14,13.1,1.17,59.1
2019-12-15,14.31,0.99,53.5
2019-12-16,14.57,0.99,59.9
2019-12-17,15.31,0.14,52.9
2019-12-18,15.26,2.43,48.4
2019-12-19,13.63,0.99,63.2
2019-12-20,15.88,2.58,63.8
2019-12-21,13.88,2.61,51.7
2019-12-22,14.59,0.57,57.8
2019-12-23,15.85,0.01,53.8
2019-12-24,13.85,3.63,62.7
2019-12-25,13.96,2.15,65.4
2019-12-26,15.7,0.17,55.7
2019-12-27,13.52,1.81,49.4
2019-12-28,14.24,0.03,63.0
2019-12-29,15.65,0.04,63.8
2019-12-30,17.91,1.12,56.7
2019-12-31,15.75,0.15,58.8
2020-01-01,15.56,5.0,57.7
2020-01-02,15.66,3.36,61.9
2020-01-03,13.28,1.57,66.2
2020-01-04,15.08,0.1,64.4
2020-01-05,14.88,0.59,65.3
2020-01-06,15.44,0.7,56.4
2020-01-07,15.16,0.98,60.3
2020-01-08,15.58,0.28,69.2
2020-01-09,14.58,1.29,57.6
2020-01-10,15.16,0.86,59.7
2020-01-11,13.27,4.41,67.3
2020-01-12,14.67,4.13,55.2
2020-01-13,17.28,1.25,59.6
2020-01-14,15.71,1.55,68.8
2020-01-15,15.25,0.22,57.4
2020-01-16,18.17,0.38,61.5
2020-01-17,13.34,3.46,68.6
2020-01-18,13.77,1.8,60.2
2020-01-19,18.05,0.32,70.3
2020-01-20,15.61,1.27,67.6
2020-01-21,15.24,4.09,65.2
2020-01-22,13.86,0.64,57.2
2020-01-23,16.4,0.31,67.1
2020-01-24,16.61,4.27,59.3
2020-01-25,14.21,0.93,58.8
2020-01-26,15.71,0.81,69.6
2020-01-27,15.49,0.47,69.2
2020-01-28,16.45,3.33,58.0
2020-01-29,14.47,2.8,66.9
2020-01-30,18.1,0.77,70.9
2020-01-31,17.67,0.05,70.0
2020-02-01,15.84,0.89,69.9
2020-02-02,16.14,0.3,67.8
2020-02-03,16.34,0.23,74.7
2020-02-04,15.47,0.75,70.4
2020-02-05,16.06,0.16,75.4
2020-02-06,16.41,4.74,70.1
2020-02-07,19.33,0.07,64.4
2020-02-08,18.42,0.77,71.2
2020-02-09,18.5,0.27,63.8
2020-02-10,17.75,1.75,72.8
2020-02-11,15.62,0.12,80.4
2020-02-12,17.33,1.19,71.3
2020-02-13,18.95,2.22,70.7
2020-02-14,15.71,4.5,75.9
2020-02-15,18.66,1.8,72.8
2020-02-16,21.29,0.16,83.6
2020-02-17,19.51,0.14,71.7
2020-02-18,20.15,1.97,73.6
2020-02-19,18.47,0.36,77.3
2020-02-20,19.7,0.89,65.0
2020-02-21,17.29,5.63,76.0
2020-02-22,19.68,2.57,70.4
2020-02-23,19.58,2.81,71.2
2020-02-24,19.15,2.96,76.7
2020-02-25,20.81,1.45,69.5
2020-02-26,18.15,2.04,71.9
2020-02-27,18.8,0.67,72.5
2020-02-28,19.34,9.7,73.0
2020-02-29,17.78,0.49,70.0
2020-03-01,19.79,1.34,76.4
2020-03-02,16.99,0.5,67.8
2020-03-03,21.27,0.18,64.4
2020-03-04,19.9,1.26,72.4
2020-03-05,19.17,0.65,76.7
2020-03-06,18.83,1.31,76.9
2020-03-07,19.86,1.23,75.7
2020-03-08,21.38,1.17,72.6
2020-03-09,21.3,0.2,76.3
2020-03-10,19.55,0.87,73.7
2020-03-11,19.47,2.51,74.1
2020-03-12,21.86,0.57,61.9
2020-03-13,19.92,0.88,72.4
2020-03-14,21.23,1.02,64.8
2020-03-15,21.46,2.98,85.3
2020-03-16,21.88,1.6,79.1
2020-03-17,22.84,0.16,80.8
2020-03-18,19.79,3.01,72.3
2020-03-19,18.95,2.68,74.5
2020-03-20,21.11,2.1,68.4
2020-03-21,24.8,0.94,69.2
2020-03-22,25.27,2.13,73.6
2020-03-23,25.12,0.98,72.2
2020-03-24,22.22,2.0,77.2
2020-03-25,19.97,3.18,77.0
2020-03-26,19.27,3.32,73.0
2020-03-27,22.0,0.91,79.1
2020-03-28,22.76,2.94,69.2
2020-03-29,25.15,0.16,68.7
2020-03-30,24.64,0.16,77.5
2020-03-31,23.81,1.19,77.7
2020-04-01,22.27,1.58,79.2
2020-04-02,22.3,0.25,67.7
2020-04-03,24.26,0.96,70.7
2020-04-04,25.06,0.15,76.3
2020-04-05,24.74,1.38,76.4
2020-04-06,22.74,2.9,84.2
2020-04-07,25.4,2.01,69.6
2020-04-08,25.2,0.71,85.3
2020-04-09,23.09,7.62,77.2
2020-04-10,23.65,1.63,80.3
